store_id,has_time_constraint,constraints_json,original_constraint
ZL72,False,[],
ZL73,False,[],
ZL74,False,[],
ZL75,False,[],
ZL76,False,[],
ZL77,False,[],
ZL78,False,[],
ZL79,False,[],
ZM01,False,[],
ZM02,False,[],
ZM03,False,[],
ZM06,False,[],
ZM07,False,[],
ZM08,False,[],
ZM09,False,[],
ZM11,False,[],
ZM13,False,[],
ZM15,False,[],
ZM16,False,[],
ZM17,False,[],
ZM18,False,[],
ZM19,False,[],
ZM20,False,[],
ZM21,False,[],
ZM22,False,[],
ZM23,False,[],
ZM24,False,[],
ZM25,False,[],
ZM26,False,[],
ZM27,False,[],
ZM28,False,[],
ZM29,False,[],
ZM30,False,[],
ZM31,False,[],
ZM32,False,[],
ZM33,False,[],
ZM34,False,[],
ZM35,False,[],
ZM36,False,[],
ZM37,False,[],
ZM38,False,[],
ZM39,False,[],
ZM40,False,[],
ZM41,False,[],
ZM42,False,[],
ZM43,False,[],
ZM44,False,[],
ZM45,False,[],
ZM46,False,[],
ZM47,False,[],
ZM48,False,[],
ZM49,False,[],
ZM50,False,[],
ZM51,False,[],
ZM52,False,[],
ZM53,False,[],
ZM54,False,[],
ZM55,False,[],
ZM56,False,[],
ZM57,False,[],
ZM58,False,[],
ZM59,False,[],
ZM60,False,[],
ZM61,False,[],
ZM62,False,[],
ZM63,False,[],
ZM64,False,[],
ZM65,False,[],
ZM66,False,[],
ZM67,False,[],
ZM68,False,[],
ZM69,False,[],
ZM70,False,[],
ZM71,False,[],
ZM72,False,[],
ZM73,False,[],
ZM74,False,[],
ZM75,False,[],
ZM76,False,[],
ZM77,False,[],
ZM78,False,[],
ZM79,False,[],
ZM80,False,[],
ZM81,False,[],
ZM82,False,[],
ZM83,False,[],
ZM84,False,[],
ZM85,False,[],
ZM86,False,[],
ZM87,False,[],
ZM88,False,[],
ZM89,False,[],
ZM90,False,[],
ZM91,False,[],
ZM92,False,[],
ZM93,False,[],
ZM94,False,[],
ZT01,False,[],
ZT03,False,[],
ZT06,False,[],
ZT07,False,[],
ZT08,False,[],
ZT09,True,"[{""type"": ""blackout"", ""day"": ""Daily"", ""start_time"": ""12:00"", ""end_time"": ""13:00"", ""direction"": ""during""}]",No unloading at store: Daily - 12:00pm to 1:00pm
ZT10,False,[],
ZT11,False,[],
ZT12,False,[],
ZT13,False,[],
ZT15,False,[],
ZT16,False,[],
ZT17,False,[],
ZT18,False,[],
ZT19,False,[],
ZT20,False,[],
ZT21,False,[],
ZT22,False,[],
ZT23,False,[],
ZT24,False,[],
ZT25,False,[],
ZT26,False,[],
ZT27,False,[],
ZT28,False,[],
ZT29,False,[],
ZT30,False,[],
ZT31,False,[],
ZT32,False,[],
ZT33,False,[],
ZT34,False,[],
ZT35,False,[],
ZT36,False,[],
ZT37,False,[],
ZT38,False,[],
ZT39,True,"[{""type"": ""blackout"", ""day"": ""Daily"", ""start_time"": ""12:00"", ""end_time"": ""14:00"", ""direction"": ""during""}]",No unloading at store: Daily - 12:00pm to 2:00pm
ZT40,False,[],
ZT41,False,[],
ZT42,False,[],
ZT43,False,[],
ZT44,False,[],
ZT45,False,[],
ZT46,False,[],
ZT47,False,[],
ZT48,False,[],
ZT49,False,[],
ZT50,False,[],
ZT51,False,[],
ZT52,True,"[{""type"": ""blackout"", ""day"": ""Friday"", ""start_time"": ""13:00"", ""end_time"": ""15:00"", ""direction"": ""during""}]",No unloading at store: Friday - 1:00pm to 3:00pm
ZT53,False,[],
ZT54,False,[],
ZT55,False,[],
ZT56,False,[],
ZT57,False,[],
ZT58,False,[],
ZT59,False,[],
ZT60,False,[],
ZT61,False,[],
ZT62,False,[],
ZT63,False,[],
ZT64,False,[],
ZT65,False,[],
ZT66,False,[],
ZT67,False,[],
ZT68,False,[],
ZT69,False,[],
ZT70,False,[],
ZT71,False,[],
ZT72,False,[],
ZT73,False,[],
ZT74,False,[],
ZT75,False,[],
ZT76,False,[],
ZT77,False,[],
ZT78,False,[],
ZT79,False,[],
ZT80,False,[],
ZT81,False,[],
ZT82,False,[],
ZT83,False,[],
ZT84,False,[],
ZT85,False,[],
ZT86,False,[],
ZT87,False,[],
ZT88,False,[],
ZT89,False,[],
ZT90,False,[],
ZT91,False,[],
ZT92,False,[],
ZT93,False,[],
ZT94,False,[],
ZT95,False,[],
ZT96,False,[],
ZT97,False,[],
ZT98,False,[],
ZT99,False,[],
ZTA0,False,[],
ZTA1,False,[],
ZTA2,False,[],
ZTA3,False,[],
ZTA4,False,[],
ZTA5,False,[],
ZTA6,False,[],
ZTA7,False,[],
ZTA8,False,[],
ZTA9,False,[],
ZTB0,False,[],
ZTB1,False,[],
ZTB2,False,[],
ZTB3,False,[],
ZTB4,False,[],
ZTB5,False,[],
ZTB6,False,[],
ZTB7,False,[],
ZTB8,False,[],
ZTB9,False,[],
ZTC0,False,[],
ZTC1,False,[],
ZTC2,False,[],
ZTC3,False,[],
ZTC4,False,[],
ZTC5,False,[],
ZTC6,False,[],
ZTC7,False,[],
ZTC8,False,[],
ZTC9,False,[],
ZTD0,False,[],
ZTD1,False,[],
ZTD2,False,[],
ZTD3,False,[],
ZTD4,False,[],
ZTD5,False,[],
ZTD6,False,[],
ZTD7,False,[],
ZTD8,False,[],
ZTD9,False,[],
ZTE0,False,[],
ZTE1,False,[],
ZTE2,False,[],
ZTE3,False,[],
ZTE4,False,[],
ZTE5,False,[],
ZTE6,False,[],
ZTE7,False,[],
ZTE8,False,[],
ZTE9,False,[],
ZTF0,False,[],
ZTF1,False,[],
ZTF2,False,[],
ZTF3,False,[],
ZTF4,False,[],
ZTF5,False,[],
ZTF6,False,[],
ZTF7,False,[],
ZTF8,False,[],
ZTF9,False,[],
ZTG0,False,[],
ZTG1,False,[],
ZTG2,False,[],
ZTG3,False,[],
ZTG4,False,[],
ZTG5,False,[],
ZTG6,False,[],
ZTG7,False,[],
ZTG8,False,[],
ZTG9,False,[],
ZTH0,False,[],
ZTH1,False,[],
ZTH2,False,[],
ZTH3,False,[],
ZTH4,False,[],
ZTH5,False,[],
ZTH6,False,[],
ZTH7,False,[],
ZTH8,False,[],
ZTI0,False,[],
ZTI1,False,[],
ZTI2,False,[],
ZTI3,False,[],
ZTI4,False,[],
ZTI5,False,[],
ZTI6,False,[],
ZTI7,False,[],
ZTI9,False,[],
ZTJ0,False,[],
ZTJ1,False,[],
ZTJ2,False,[],
ZTJ3,False,[],
ZTJ4,False,[],
ZTJ5,False,[],
ZTJ6,False,[],
ZTJ7,False,[],
ZTJ8,False,[],
ZTJ9,False,[],
ZTK1,False,[],
ZTK3,False,[],
ZTK5,False,[],
ZTK6,False,[],
ZTK7,False,[],
ZTL4,False,[],
